Continent,Country,country_score,date
Europe,France,5.61008655149526,12-2022
Oceania,Australia,5.24070204780177,12-2022
North America,Canada,5.52007788834978,12-2022
Europe,Sweden,5.46406977084772,12-2022
Europe,Switzerland,5.54076193328019,12-2022
Europe,Ireland,5.6283295890366,12-2022
Europe,Spain,5.61078592730845,12-2022
Europe,Poland,5.24733560879912,12-2022
Europe,Italy,5.46404454895434,12-2022
Europe,Belgium,5.56943551934019,12-2022
Europe,Portugal,5.65879202149066,12-2022
North America,Dominican Republic,5.13469571180452,12-2022
Asia,Malaysia,5.2360943532795,12-2022
Europe,Finland,5.41664826577325,12-2022
North America,Mexico,5.41105708950832,12-2022
Europe,Germany,5.38538900661441,12-2022
South America,Chile,5.38972455628569,12-2022
Europe,Luxembourg,5.57045625281183,12-2022
Asia,Japan,5.32816081534735,12-2022
Europe,Iceland,5.54539297732381,12-2022
Europe,Czech Republic,5.33006369242379,12-2022
Europe,Russia,5.45846850128832,12-2022
Asia,South Korea,5.2843434864773,12-2022
South America,Brazil,5.60465186686123,12-2022
South America,Colombia,5.53794543367298,12-2022
Asia,China,5.2790544942089,12-2022
Europe,Slovenia,5.53148559814229,12-2022
Europe,Liechtenstein,5.45300498324372,12-2022
Asia,Cambodia,5.18574633149476,12-2022
Asia,Hong Kong,5.66300344670646,12-2022
Asia,Indonesia,5.2262287067155,12-2022
Oceania,New Caledonia,5.58819416317827,12-2022
North America,Panama,5.61997966036201,12-2022
South America,Argentina,5.60703942921681,12-2022
Asia,India,5.03338786959831,12-2022
Europe,United Kingdom,5.60374740116578,12-2022
South America,Peru,5.44719925694952,12-2022
Africa,Botswana,5.2862617856447,12-2022
Asia,Thailand,5.12519715352968,12-2022
Europe,Denmark,5.51482675248471,12-2022
Africa,South Africa,5.35880000505732,12-2022
Europe,Ukraine,5.15150226556813,12-2022
North America,Barbados,5.12165105295378,12-2022
Asia,Israel,5.51978932102599,12-2022
North America,Jamaica,5.36471009325722,12-2022
North America,Saint Kitts and Nevis,5.75676258490923,12-2022
North America,Bermuda,5.7282120946005,12-2022
North America,Puerto Rico,5.44913543860164,12-2022
Africa,Uganda,5.30972517184685,12-2022
Europe,Turkey,5.52097331760337,12-2022
Asia,Sri Lanka,5.18896339434325,12-2022
Asia,Philippines,5.69017014291105,12-2022
Asia,Vietnam,5.07623516224012,12-2022
Europe,Norway,5.48438830770602,12-2022
Europe,Greece,5.40035044620112,12-2022
Africa,Kenya,5.63713301477376,12-2022
Europe,Romania,5.42305832437306,12-2022
Europe,Crimea,5.47241457139304,12-2022
Europe,Canary Islands,5.48653910609328,12-2022
Asia,Taiwan,5.17507224020199,12-2022
Africa,Democratic Republic of the Congo,5.03264908265078,12-2022
North America,Costa Rica,5.38669487477355,12-2022
Europe,Croatia,5.40412262084162,12-2022
North America,Antigua and Barbuda,5.68810247169051,12-2022
North America,Belize,5.22707328566891,12-2022
South America,Ecuador,5.54506428515006,12-2022
Oceania,Micronesia,5.30387207571433,12-2022
North America,Martinique,5.61294924461244,12-2022
Africa,Mauritius,5.24540278506857,12-2022
North America,El Salvador,5.08496790427328,12-2022
Africa,Nigeria,5.14506771107916,12-2022
North America,Guatemala,5.16076574542216,12-2022
Europe,Moldova,5.41318160458293,12-2022
South America,Uruguay,5.58956066699067,12-2022
Africa,Morocco,5.31380332743325,12-2022
Asia,Pakistan,4.80766099200798,12-2022
Africa,Algeria,5.51777364267072,12-2022
Europe,Bosnia and Herzegovina,5.52357247798204,12-2022
Asia,Mongolia,5.79895789674547,12-2022
South America,Trinidad and Tobago,5.36124036968591,12-2022
Africa,Namibia,5.35578813642875,12-2022
Oceania,New Zealand,5.49835047499672,12-2022
South America,Venezuela,5.43311107155301,12-2022
Africa,Malawi,5.10051667334896,12-2022
North America,Guadeloupe,5.60553611023054,12-2022
Asia,Jordan,4.99657233915883,12-2022
Africa,Cote d'Ivoire,5.29055929608203,12-2022
South America,Curacao,5.50185140802061,12-2022
South America,Aruba,5.62766972606956,12-2022
South America,Bonaire,5.47168472913141,12-2022
Asia,Bhutan,5.14578925346994,12-2022
Africa,Reunion,5.63409962356371,12-2022
Asia,Georgia,5.31791823239075,12-2022
Africa,Zambia,5.2190258156883,12-2022
Asia,Iran,5.32237068739767,12-2022
North America,Saint Vincent and the Grenadines,5.5207255525904,12-2022
Europe,Lithuania,5.42894754106922,12-2022
Asia,Kuwait,5.24950200030816,12-2022
Asia,Brunei,5.30502215041043,12-2022
South America,French Guiana,5.68944142062064,12-2022
Asia,Laos,5.09885777342696,12-2022
Europe,Hungary,5.34772113405622,12-2022
North America,Sint Maarten,5.60810189036172,12-2022
Asia,Oman,5.16872692841474,12-2022
Asia,Bangladesh,5.25076322337354,12-2022
Oceania,Papua New Guinea,5.30219259225413,12-2022
North America,The Bahamas,5.12135050847223,12-2022
North America,Cayman Islands,5.47777039441767,12-2022
Europe,Slovakia,5.36042345839167,12-2022
Oceania,Palau,5.65025298486976,12-2022
North America,Nicaragua,5.09686333635397,12-2022
Asia,Bahrain,5.12532614377664,12-2022
Asia,Saudi Arabia,5.00524362601834,12-2022
Africa,Eswatini,5.21736462564466,12-2022
North America,Haiti,4.86118520572518,12-2022
Asia,Myanmar,5.08496790427328,12-2022
Africa,Mozambique,5.09636005643662,12-2022
Asia,Lebanon,5.24469863963842,12-2022
Europe,Andorra,5.78597931830114,12-2022
Europe,Latvia,5.4220394504601,12-2022
Oceania,American Samoa,5.8134714217017,12-2022
Africa,Lesotho,5.22156541507338,12-2022
Europe,North Macedonia,5.49359083461272,12-2022
Oceania,Northern Mariana Islands,6.00860206348349,12-2022
North America,Cuba,5.22272081807151,12-2022
Africa,Cabo Verde,5.62786114717945,12-2022
South America,Bolivia,5.20370388439053,12-2022
Africa,Egypt,5.81444468363294,12-2022
North America,USA,5.23599420339818,01-2023
Europe,Netherlands,5.46789195552255,01-2023
South America,French Guiana,5.10955052428662,01-2023
Europe,Sweden,5.46327577772323,01-2023
Asia,Japan,5.35565433424914,01-2023
Asia,South Korea,5.32124748217015,01-2023
North America,Panama,5.30535265351139,01-2023
Asia,Indonesia,5.01036315125734,01-2023
South America,Argentina,5.57779778728688,01-2023
Europe,Montenegro,5.09775059405927,01-2023
Asia,India,4.78900461454796,01-2023
Africa,South Africa,5.32679994516024,01-2023
Asia,China,5.27446605331251,01-2023
South America,Trinidad and Tobago,5.19696858479288,01-2023
Europe,Ireland,5.56198809645165,01-2023
Europe,United Kingdom,5.56035528621291,01-2023
Europe,Portugal,5.61667193292776,01-2023
Oceania,Australia,5.23092515811471,01-2023
Asia,Taiwan,5.29404081795308,01-2023
Europe,Spain,5.54743549634798,01-2023
Europe,Czech Republic,5.36418114324571,01-2023
Europe,Norway,5.52289705133163,01-2023
Europe,Moldova,5.40324417743872,01-2023
Europe,Italy,5.48889805376759,01-2023
Europe,Denmark,5.49706123760003,01-2023
Europe,Germany,5.40137708817905,01-2023
Europe,France,5.5591429476558,01-2023
Europe,Finland,5.47314052463574,01-2023
South America,Brazil,5.52935070884115,01-2023
Europe,Austria,5.36338271172694,01-2023
North America,Jamaica,5.22339146401469,01-2023
Europe,Ukraine,5.16604509279512,01-2023
Asia,Israel,5.30979290793293,01-2023
North America,Anguilla,5.64491396145078,01-2023
North America,Barbados,5.22692989613738,01-2023
North America,Saint Vincent and the Grenadines,5.71643836623519,01-2023
North America,Saint Kitts and Nevis,4.9476811873395,01-2023
Europe,Luxembourg,5.49270788939701,01-2023
South America,Chile,5.3928744560035,01-2023
North America,Puerto Rico,5.12019704302247,01-2023
Europe,Iceland,5.43720272646732,01-2023
Europe,Poland,5.34557062095446,01-2023
North America,Dominican Republic,4.967254754453,01-2023
North America,Canada,5.48859228391833,01-2023
Asia,Malaysia,5.12423150979762,01-2023
Africa,Uganda,5.21500703132199,01-2023
Europe,Belgium,5.52187677969791,01-2023
Asia,Singapore,5.36459872202796,01-2023
Europe,Switzerland,5.50671255147359,01-2023
Europe,Slovenia,5.4945299953099,01-2023
North America,Martinique,5.74213716111274,01-2023
South America,Colombia,5.29412323361593,01-2023
Asia,Sri Lanka,5.57301373035101,01-2023
Asia,Thailand,5.05973833304096,01-2023
Asia,Vietnam,5.20569993339973,01-2023
Europe,Canary Islands,5.33320142413571,01-2023
South America,Peru,5.18289508308762,01-2023
North America,Mexico,5.25133093889876,01-2023
Asia,Philippines,5.59270773432148,01-2023
Europe,Romania,5.43535106746987,01-2023
South America,Ecuador,5.37117860675848,01-2023
Asia,Cambodia,5.14397443043169,01-2023
Africa,Cote d'Ivoire,5.01181060619817,01-2023
Europe,Russia,5.15885892896742,01-2023
Asia,Hong Kong,5.53981604084483,01-2023
Asia,Pakistan,4.8209345156978,01-2023
South America,Bonaire,5.39677088772095,01-2023
South America,Curacao,5.60406074078045,01-2023
Africa,Democratic Republic of the Congo,5.23285320764338,01-2023
North America,Costa Rica,5.15243782298825,01-2023
Europe,Croatia,5.4375123841253,01-2023
Asia,Georgia,5.03059183596144,01-2023
North America,Antigua and Barbuda,5.23905280362743,01-2023
North America,Saint Lucia,5.02058317258918,01-2023
Africa,Zambia,4.81223055003106,01-2023
Asia,Brunei,5.09055642070482,01-2023
Africa,Mauritius,5.24047781156032,01-2023
Europe,Bosnia and Herzegovina,5.48668234459476,01-2023
Oceania,Northern Mariana Islands,5.53986034232998,01-2023
Oceania,New Zealand,5.50694931723112,01-2023
South America,Venezuela,5.37572593651719,01-2023
North America,Guadeloupe,5.61293091882462,01-2023
North America,Guatemala,4.93424500117365,01-2023
Europe,Lithuania,5.34441348950804,01-2023
South America,Aruba,5.34141617271166,01-2023
Asia,Jordan,5.10865242396999,01-2023
Asia,Bhutan,5.07704492047634,01-2023
Africa,Reunion,5.61067173340856,01-2023
Asia,Iran,5.21704064359079,01-2023
Africa,Namibia,5.35616647199254,01-2023
North America,Sint Maarten,5.67200056948859,01-2023
Africa,Ghana,5.17927798685421,01-2023
Africa,Botswana,5.46478237106448,01-2023
Asia,Oman,4.93419871983704,01-2023
Asia,Bangladesh,5.26488674003396,01-2023
Africa,Nigeria,5.41918830343479,01-2023
North America,The Bahamas,5.49347975292616,01-2023
North America,Cayman Islands,5.29994288667102,01-2023
Europe,Slovakia,5.33531250611798,01-2023
Oceania,New Caledonia,5.61293091882462,01-2023
Africa,Kenya,5.80270738079007,01-2023
Oceania,Micronesia,5.82884870332001,01-2023
Oceania,Guam,5.78395860609035,01-2023
Asia,Bahrain,4.9252268367429,01-2023
Asia,Saudi Arabia,5.36978760325118,01-2023
Africa,Eswatini,5.33477153174677,01-2023
Europe,Crimea,4.84717109570282,01-2023
North America,Haiti,4.84717109570282,01-2023
Asia,Myanmar,5.34388517015994,01-2023
Oceania,Marshall Islands,5.82884870332001,01-2023
Africa,Algeria,5.62678452720501,01-2023
Africa,Burkina Faso,5.33877180463778,01-2023
South America,Uruguay,5.51333895974263,01-2023
Asia,Kuwait,5.10242437007675,01-2023
Europe,Serbia,5.34687706473821,01-2023
Africa,Mozambique,4.78576305652068,01-2023
Oceania,American Samoa,5.62382523191732,01-2023
Africa,Lesotho,5.61293091882462,01-2023
Europe,Hungary,5.18506465963779,01-2023
Europe,North Macedonia,5.43612679978548,01-2023
Africa,Morocco,4.67998629283593,01-2023
North America,USA,4.899392680341641,02-2023
Europe,Iceland,5.286539950990385,02-2023
Europe,Hungary,4.972293738856317,02-2023
North America,Canada,5.253530386801566,02-2023
Europe,Russia,4.94127003201516,02-2023
Asia,Japan,5.356562287038472,02-2023
Europe,Italy,5.216371569749511,02-2023
Europe,Poland,4.95829607798013,02-2023
South America,Colombia,4.827210227009247,02-2023
Europe,Kosovo,4.337261481800801,02-2023
Africa,Kenya,5.013136218591614,02-2023
Europe,Greece,5.265743651203571,02-2023
Europe,Austria,5.114038135360287,02-2023
Europe,France,5.161224724075489,02-2023
Asia,China,5.302469052619518,02-2023
Europe,Ukraine,4.763889158104822,02-2023
Asia,Singapore,5.023656677076001,02-2023
South America,Chile,4.946679782627546,02-2023
South America,Peru,5.147764542523079,02-2023
South America,Brazil,4.781444029169857,02-2023
South America,Argentina,4.966998229156679,02-2023
Asia,Thailand,5.056293635036643,02-2023
North America,Costa Rica,4.827092688215179,02-2023
North America,Martinique,5.310526203428181,02-2023
South America,Bolivia,3.329437051826892,02-2023
Europe,Ireland,5.088511369525872,02-2023
Asia,India,3.973704517355953,02-2023
Asia,Philippines,5.1277123173208485,02-2023
Europe,Germany,5.1345050129364775,02-2023
Asia,Iran,4.901784866402906,02-2023
North America,Cuba,5.160386366091031,02-2023
Europe,Netherlands,5.111929122024316,02-2023
Europe,Spain,5.181763265130751,02-2023
Asia,Taiwan,5.244502412487623,02-2023
North America,Barbados,5.198209201343483,02-2023
North America,Saint Lucia,4.888986948609601,02-2023
Africa,Tunisia,4.821293090468309,02-2023
Europe,United Kingdom,5.226766663743649,02-2023
Asia,Vietnam,4.86460815706565,02-2023
Europe,Switzerland,5.123793885014572,02-2023
Africa,South Africa,4.749993306222478,02-2023
Asia,Indonesia,4.687983946935093,02-2023
Africa,Mozambique,4.641841387812107,02-2023
Asia,Bangladesh,4.674474517503906,02-2023
North America,Jamaica,4.738615673430439,02-2023
Africa,Uganda,4.868223510662229,02-2023
Asia,Hong Kong,5.539528900039306,02-2023
Africa,Guinea,4.378260439872527,02-2023
North America,Puerto Rico,4.842312989647774,02-2023
Asia,Palestine,4.781191391497287,02-2023
Asia,Malaysia,4.863334395238006,02-2023
Asia,Laos,5.029939424269395,02-2023
Africa,Reunion,5.454824922469903,02-2023
Europe,Croatia,5.220098311962261,02-2023
Europe,Sweden,5.33260811095803,02-2023
Africa,Morocco,3.967516623261295,02-2023
Asia,Cambodia,5.141697351722552,02-2023
Europe,Romania,5.266932217316433,02-2023
North America,Mexico,4.69975251191249,02-2023
Africa,Egypt,4.504403301134356,02-2023
Africa,Niger,4.365485219827431,02-2023
Europe,Czech Republic,4.739007622420937,02-2023
Africa,Cabo Verde,5.7104334771455125,02-2023
South America,Ecuador,4.776948672428475,02-2023
Europe,Norway,5.093625291344049,02-2023
Europe,Belgium,5.215864332089249,02-2023
South America,Trinidad and Tobago,4.846000426904793,02-2023
Asia,Israel,4.882709283123356,02-2023
Europe,Slovakia,4.921737649613703,02-2023
Asia,Kuwait,4.7764932779216265,02-2023
Europe,Slovenia,5.273980497536539,02-2023
Asia,Pakistan,4.437904788418846,02-2023
Africa,Mali,4.365485219827431,02-2023
North America,Sint Maarten,5.041172971448545,02-2023
Asia,South Korea,5.26309555880026,02-2023
Europe,Canary Islands,5.140753619378312,02-2023
Africa,Central African Republic,3.2651907838234995,02-2023
Europe,Denmark,5.281869602781356,02-2023
Asia,Georgia,5.004590852335037,02-2023
Oceania,Australia,5.103975285414431,02-2023
South America,Venezuela,4.070754735258516,02-2023
Europe,Montenegro,4.866903002816331,02-2023
Oceania,Northern Mariana Islands,5.588569620639579,02-2023
Europe,Crimea,5.412315164332839,02-2023
Europe,Bosnia and Herzegovina,4.893180424675199,02-2023
Oceania,Micronesia,5.434095339626016,02-2023
South America,Aruba,4.965556086399941,02-2023
Oceania,New Zealand,5.338764394843429,02-2023
Europe,Serbia,5.275531518549334,02-2023
Africa,Nigeria,4.614178916254844,02-2023
Europe,Finland,5.233456039637144,02-2023
Asia,Brunei,4.48156266724081,02-2023
South America,Curacao,4.557693911700294,02-2023
Africa,Cote d'Ivoire,4.700168217757991,02-2023
Africa,Burkina Faso,4.365485219827431,02-2023
Oceania,Marshall Islands,5.780042895104661,02-2023
North America,Guatemala,4.603665301034807,02-2023
Europe,Luxembourg,4.890335961014096,02-2023
Europe,Portugal,5.349173924460368,02-2023
Asia,Bahrain,4.576796796981497,02-2023
South America,French Guiana,4.682808877680652,02-2023
Europe,Lithuania,5.111748515441303,02-2023
Oceania,Guam,5.476056277932616,02-2023
North America,Guadeloupe,5.338853286108661,02-2023
Asia,Oman,4.632499331047377,02-2023
Europe,Moldova,4.916732781054383,02-2023
Asia,Jordan,4.269910497948579,02-2023
Africa,Zambia,4.50117216073864,02-2023
North America,Antigua and Barbuda,5.7104334771455125,02-2023
North America,Panama,4.620012044476275,02-2023
North America,Dominican Republic,4.72257022708359,02-2023
Africa,Algeria,5.034199212549722,02-2023
Africa,Sudan,1.6090396825777775,02-2023
South America,Uruguay,5.7104334771455125,02-2023
Africa,Mauritius,5.0710389164004726,02-2023
Africa,Ghana,4.678877510921068,02-2023
Asia,Mongolia,5.75629169275717,02-2023
Europe,Bulgaria,5.102654572056841,02-2023
Asia,Nepal,4.224541732309916,02-2023
South America,Paraguay,4.099455145133644,02-2023
Asia,Bhutan,5.314365476528571,02-2023
Africa,Togo,4.888943594428569,02-2023
Europe,Ireland,4.824844673030691,03-2023
Europe,Germany,4.882362977907835,03-2023
Europe,United Kingdom,4.953772788246733,03-2023
South America,Chile,4.640067785271705,03-2023
North America,USA,4.748630503133261,03-2023
North America,Canada,4.95820123411515,03-2023
Europe,Spain,4.847245638006173,03-2023
Europe,Iceland,5.07209363053965,03-2023
Europe,France,4.851045721592095,03-2023
Asia,Singapore,4.679547944502399,03-2023
Europe,Italy,4.954156177511028,03-2023
Asia,Israel,4.637549448191983,03-2023
Europe,Denmark,5.031478291535807,03-2023
Europe,Switzerland,4.87801994354341,03-2023
Europe,Luxembourg,4.586353742026914,03-2023
Asia,Brunei,4.421691667298381,03-2023
Asia,India,3.634666227128475,03-2023
Europe,Greece,5.149717883918214,03-2023
Europe,Romania,5.042715740777635,03-2023
Africa,Mozambique,4.7668890329197975,03-2023
Asia,Indonesia,4.647137907527593,03-2023
Asia,South Korea,5.119948929612642,03-2023
Asia,Japan,5.164615077624378,03-2023
Oceania,Australia,4.848864692080391,03-2023
North America,Jamaica,4.734813137120887,03-2023
Africa,South Africa,4.568103014176186,03-2023
Europe,Sweden,4.906168415099395,03-2023
Europe,Czech Republic,4.678111406732383,03-2023
Europe,Poland,4.686074988849742,03-2023
Asia,Iran,4.841596075267924,03-2023
Europe,Slovakia,4.262061039689466,03-2023
Europe,Slovenia,5.0461365566755525,03-2023
Asia,Lebanon,4.846534226191627,03-2023
Europe,Netherlands,4.927106421229259,03-2023
Europe,Ukraine,4.691578066587331,03-2023
Europe,Belgium,4.839384421317846,03-2023
North America,Dominican Republic,3.89489775078987,03-2023
Europe,Austria,4.856904525193744,03-2023
South America,Colombia,4.74867483132885,03-2023
South America,Argentina,4.767439296635763,03-2023
Asia,China,5.259543418130117,03-2023
North America,Costa Rica,4.740044586282502,03-2023
South America,Brazil,4.5118289304617285,03-2023
Asia,Malaysia,4.663543679381871,03-2023
Europe,Hungary,4.714583495466391,03-2023
Europe,Russia,4.796115191982905,03-2023
Africa,Togo,4.631020963019415,03-2023
North America,Martinique,4.534123965375754,03-2023
Asia,Philippines,4.593011464301848,03-2023
South America,Trinidad and Tobago,4.710564136379518,03-2023
South America,Bolivia,4.740288855154004,03-2023
Europe,Moldova,4.764546313413494,03-2023
