Pango lineage,antigenic_score,frequency,zscore,significant,date
GN.1,20.81876186673922,7.371429975510471e-05,,no,04-2023
XBB.2.3.14,20.81046858170394,0.0003685714987755,,no,04-2023
XBB.1.5.98,20.801946540661227,0.0002702857657687,,no,04-2023
EG.2.5,20.80063437385888,1.638095550113438e-05,,no,04-2023
GC.1,20.78509754841776,0.000245714332517,,no,04-2023
CH.1.1.32,20.77691623430027,0.000548762009288,,no,04-2023
CH.1.1.18,20.77643623230909,0.0001801905105124,,no,04-2023
BN.1.3.3,20.769009373858875,8.19047775056719e-06,,no,04-2023
FL.10.1,20.751370958376825,0.0002129524215147,,no,04-2023
JB.2,20.749592706733875,8.19047775056719e-06,,no,04-2023
CH.1.1.27,20.74942604052554,1.638095550113438e-05,,no,04-2023
JD.1.2,20.74382881835888,8.19047775056719e-06,,no,04-2023
EG.4.2,20.74340443559036,0.0001474285995102,,no,04-2023
EG.7,20.74328794479846,3.276191100226876e-05,,no,04-2023
XBB.1.31.2,20.74040429441781,0.0003849524542766,,no,04-2023
EP.1,20.72741215165054,6.552382200453752e-05,,no,04-2023
DS.1,20.709322811348983,5.7333344253970336e-05,,no,04-2023
GP.3,20.701953818975543,8.19047775056719e-05,,no,04-2023
CH.1.1.7,20.68921286450067,0.0002784762435192,,no,04-2023
FL.19.1,20.68188437385888,8.19047775056719e-06,,no,04-2023
EG.5.2.2,20.68188437385888,2.4571433251701573e-05,,no,04-2023
HA.1,20.68188437385888,1.638095550113438e-05,,no,04-2023
FL.15.3,20.68188437385888,8.19047775056719e-06,,no,04-2023
CH.1.1.28,20.68144513853075,6.552382200453752e-05,,no,04-2023
XBF.1.1,20.679703815025537,8.19047775056719e-06,,no,04-2023
GQ.1,20.675606596025546,0.0001638095550113,,no,04-2023
CH.1.1.1,20.67433033691656,0.003784000720762,1.0223360863869315,yes,04-2023
BN.1.3.9,20.659426040525545,6.552382200453752e-05,,no,04-2023
CH.1.1.31,20.659426040525545,1.638095550113438e-05,,no,04-2023
FL.2.5,20.65749490472584,0.0001638095550113,,no,04-2023
GW.4,20.656725334333743,0.0001392381217596,,no,04-2023
XBB.1.5.97,20.655687376896804,0.0015480002948571,1.0088291162885503,yes,04-2023
DV.3,20.654098289217124,8.19047775056719e-05,,no,04-2023
GM.1,20.646502108857383,0.0002620952880181,,no,04-2023
HH.1.1,20.64166282809434,0.000245714332517,,no,04-2023
XBB.1.5.84,20.64157072596808,0.0004095238875283,,no,04-2023
CH.1.1.2,20.63346456739652,0.0011712383183311,0.9927285172900948,no,04-2023
GJ.5,20.63136019776615,4.095238875283595e-05,,no,04-2023
CH.1.1.19,20.625262951153825,0.0001720000327619,,no,04-2023
FL.10.3,20.62480103969221,2.4571433251701573e-05,,no,04-2023
EM.1,20.62002560610069,0.0007289525198004,,no,04-2023
XBB.1.28.1,20.618388232492183,0.0001965714660136,,no,04-2023
XBB.1.32.1,20.61053824658385,9.828573300680628e-05,,no,04-2023
XBB.1.5.91,20.589231732338387,0.0020394289598912,0.9606814829208944,no,04-2023
FD.1.1,20.58601888625725,0.0030468577232109,0.958353750849237,no,04-2023
EG.1.3,20.57595216676761,0.0031533339339683,0.9510603339781368,no,04-2023
GP.1,20.567531760663417,0.0003358095877732,,no,04-2023
BA.5.2.25,20.56567604006721,8.19047775056719e-06,,no,04-2023
BY.1.1.1,20.565166781303315,8.19047775056719e-06,,no,04-2023
CH.1.1.16,20.5591599203544,0.0006470477422948,,no,04-2023
XBB.1.14,20.54199873092292,4.9142866503403146e-05,,no,04-2023
FL.1.4,20.539037528853004,0.000376761976526,,no,04-2023
XBB.1.40,20.530414016962204,8.19047775056719e-05,,no,04-2023
BN.1.2.6,20.5257760740256,0.0004259048430294,,no,04-2023
XBB.2.3.1,20.52534368011055,0.0009664763745669,,no,04-2023
EJ.2,20.521884242100096,0.0004504762762811,,no,04-2023
HA.2,20.498959627105847,8.19047775056719e-05,,no,04-2023
GM.2,20.491646842653,0.000131047644009,,no,04-2023
XBB.1.5.50,20.484904202001832,0.0015398098171066,0.8850953726036295,no,04-2023
BN.1.2.2,20.480727805351037,0.0006634286977959,,no,04-2023
FY.3,20.48021770719221,0.000131047644009,,no,04-2023
FL.13.1,20.478671990978103,0.0003849524542766,,no,04-2023
GM.3,20.476666115426205,0.0004422857985306,,no,04-2023
FY.4.1.2,20.46756840404637,6.552382200453752e-05,,no,04-2023
XBB.1.42,20.46732480656196,0.0006306667867936,,no,04-2023
FL.4.1.1,20.46203355493585,8.19047775056719e-05,,no,04-2023
BN.1.2.5,20.45050376262557,0.0011630478405805,0.8601719856772014,no,04-2023
FQ.1,20.45028487946996,0.0004504762762811,,no,04-2023
BN.1.3,20.433813151836,0.0025144766694241,0.8480795078400166,no,04-2023
XBB.1.5.71,20.430678656288727,0.0008190477750567,,no,04-2023
FL.1.2,20.43065223627367,0.0006716191755465,,no,04-2023
DV.6,20.428591404335123,0.0018838098826304,0.8442963110042738,no,04-2023
XBB.1.44.1,20.4244637389422,0.0002293333770158,,no,04-2023
GQ.1.1,20.415981596025546,2.4571433251701573e-05,,no,04-2023
XBB.2.3.6,20.410220618145107,0.0011630478405805,0.8309865329706722,no,04-2023
XBB.1.41,20.406794095667205,8.19047775056719e-05,,no,04-2023
XBB.1.31,20.40113774704222,0.000491428665034,,no,04-2023
CM.8.1.4,20.400477693403325,1.638095550113438e-05,,no,04-2023
XBB.1.9.3,20.397433843132383,8.19047775056719e-05,,no,04-2023
XBB.1.5.68,20.392512600755342,0.0001474285995102,,no,04-2023
XBB.1.14.1,20.387485564392207,1.638095550113438e-05,,no,04-2023
FY.3.2,20.384466956417427,0.0003030476767709,,no,04-2023
BQ.1.2.2,20.37883715113388,3.276191100226876e-05,,no,04-2023
HH.1,20.37700920940198,0.0023670480699139,0.8069246080218913,no,04-2023
BN.1.4.2,20.37680155542592,0.000131047644009,,no,04-2023
XBB.1.22.3,20.37021770719221,1.638095550113438e-05,,no,04-2023
FY.3.3,20.370217707192207,0.0001146666885079,,no,04-2023
XCD,20.36078869489591,7.371429975510471e-05,,no,04-2023
CH.1.1.15,20.3577454082086,0.0004259048430294,,no,04-2023
XBK.1,20.35627536836294,0.000491428665034,,no,04-2023
FR.2,20.35504294526279,0.0008436192083084,,no,04-2023
BN.1.3.7,20.35153490561536,0.0003276191100226,,no,04-2023
CH.1.1.17,20.345256028053647,0.0002784762435192,,no,04-2023
CH.1.1.11,20.34473297372241,0.0006306667867936,,no,04-2023
FL.4.2,20.343213314777355,0.00043409532078,,no,04-2023
FT.4,20.342454690667857,9.828573300680628e-05,,no,04-2023
XBL.1,20.34047320156037,0.0002702857657687,,no,04-2023
GN.5,20.33397762785888,0.0001146666885079,,no,04-2023
EG.6.1,20.318016906532872,0.0002375238547664,,no,04-2023
FL.21.2,20.314404189508323,0.0002539048102675,,no,04-2023
FL.2.6,20.31343020727112,0.0001146666885079,,no,04-2023
BN.1.4,20.312503516201357,0.0003112381545215,,no,04-2023
EG.1,20.308309805007365,0.0163727650233838,0.7571513531336533,no,04-2023
FL.21,20.308242844160556,0.00043409532078,,no,04-2023
GK.1,20.30696377834262,0.0003112381545215,,no,04-2023
FT.1,20.29976216970437,0.0006470477422948,,no,04-2023
GY.2.1,20.298273260525544,2.4571433251701573e-05,,no,04-2023
FZ.2,20.29234553426334,0.000131047644009,,no,04-2023
XBB.2.3.3,20.29079723414504,0.0019820956156372,0.7444633588059025,no,04-2023
CA.7,20.289104070889174,3.276191100226876e-05,,no,04-2023
EU.1.1,20.288781981321083,0.0041116198307847,0.743003292399868,no,04-2023
CH.1.1.14,20.287502589498875,8.19047775056719e-05,,no,04-2023
JB.1,20.287171754787213,4.095238875283595e-05,,no,04-2023
BN.1.2.3,20.28652900771176,0.0007699049085533,,no,04-2023
FG.2,20.281641952341403,0.0007207620420499,,no,04-2023
GP.2,20.277182587289836,0.00043409532078,,no,04-2023
XBB.1.16.24,20.270424666981956,8.19047775056719e-06,,no,04-2023
XBU,20.27041535783324,0.0001064762107573,,no,04-2023
FL.34,20.262621186936872,0.0002211428992653,,no,04-2023
EJ.3,20.261337006299986,0.000245714332517,,no,04-2023
XBB.2.9,20.256897739533954,0.0003358095877732,,no,04-2023
BN.1.2.1,20.25670995606804,0.000188380988263,,no,04-2023
BN.1.2,20.25616537346333,0.0030878101119638,0.7193723053367428,no,04-2023
XBB.1.5.35,20.255599969699464,0.0029240005569524,0.7189626658951526,no,04-2023
FY.4.1,20.25406879154105,0.0004750477095328,,no,04-2023
XCF,20.245688759468838,5.7333344253970336e-05,,no,04-2023
CV.1,20.244599651629706,1.638095550113438e-05,,no,04-2023
XBB.1.5.9,20.24262081564487,0.000737142997551,,no,04-2023
FL.32,20.237787151858875,1.638095550113438e-05,,no,04-2023
CH.1.1,20.23129457875574,0.0063967631231929,0.7013532203801479,no,04-2023
XBB.1.5.38,20.22974447046076,0.0014251431285986,0.7002301548172017,no,04-2023
XBB.1.5.93,20.2296075288479,0.0001720000327619,,no,04-2023
XBB.1.19.1,20.219890096261977,0.0012777145290884,0.6930905837673186,no,04-2023
HU.2,20.21829584574676,9.00952552562391e-05,,no,04-2023
BR.5.1,20.204216942558872,0.0001146666885079,,no,04-2023
XBB.1.5.44,20.19860458946926,0.0002702857657687,,no,04-2023
XBB.1.5.10,20.197561703169317,0.0019001908381315,0.6769134886317882,no,04-2023
XBB.1.39,20.19328794514221,3.276191100226876e-05,,no,04-2023
BN.1.3.5,20.18676649329796,0.0009173335080635,,no,04-2023
EL.1,20.184537836733696,0.0020476194376417,0.6674775957089502,no,04-2023
XBB.1.35,20.18393397841221,4.095238875283595e-05,,no,04-2023
GY.3,20.156519639583514,0.000188380988263,,no,04-2023
XBB.1.5.104,20.153483070738517,0.0009173335080635,,no,04-2023
FL.13.2,20.15300282616721,3.276191100226876e-05,,no,04-2023
GS.2,20.148134373858877,8.19047775056719e-06,,no,04-2023
